id_ahorramas,nombre_ahorramas,id_catalogo,nombre_catalogo,score,alt1_id,alt1_nombre,alt1_score,alt2_id,alt2_nombre,alt2_score,categoria_ah
AH-98371,Refresco de té con limón sin azúcar Fuze Tea 33cl lata,CAT-2303,Fuze Tea Te Sabor Limon Sin Azucar Lata 33 Cl,81.81818181818181,CAT-2412,Refresco De Limon Trina Sin Gas Lata 33 Cl,70.58823529411764,CAT-2822,Fuze Tea Limon Sin Azucar Pack 2 Botellas 15 L,68.18181818181819,bebidas
AH-98373,Vino tinto DO Rioja Viña Albina reserva,CAT-2418,vino tinto reserva carrizal doca rioja 75 cl,80.51948051948052,CAT-2877,Vino Tinto Reserva Licenciado Do Rioja 75 Cl,80.51948051948052,CAT-2913,Vino Tinto Reserva Cune Doca Rioja 75 Cl,79.45205479452055,bebidas
AH-98374,Agua mineral natural Bezoya Botella Sport 33cl,CAT-2050,Agua Mineral Bezoya Natural 5 L,79.41176470588236,CAT-2054,Agua Mineral Solan De Cabras Natural 50 Cl,72.72727272727273,CAT-2074,Agua Mineral Solan De Cabras Natural 5 L,72.72727272727273,bebidas
AH-98376,Licor de crema de orujo El Artesano 70cl,CAT-1868,oreja de cerdo el mercado 200 g aprox,60.60606060606061,CAT-2890,Licor Crema Estilo Chocolate Dubai Regidor 70 Cl,59.74025974025974,CAT-1533,crema de queso clasico ecologico bio 150 g,59.154929577464785,bebidas
AH-98377,Cerveza rubia especial Heineken lata 33cl,CAT-2221,Cerveza La Rubia 1870 Lager Especial Lata 33 Cl,78.87323943661973,CAT-2111,Cerveza 1906 Reserva Especial Lata 33 Cl,73.84615384615385,CAT-2034,cerveza especial lata 50 cl,73.6842105263158,bebidas
AH-98378,Bebida energética Contact 50cl,CAT-2234,classic bebida energetica lata 50 cl,76.36363636363637,CAT-2238,classic bebida energetica lata 25 cl,76.36363636363637,CAT-2016,Red Bull Bebida Energetica Lata 473 Cl,64.28571428571428,bebidas
AH-98380,Refresco limón Schweppes lata 33 cl,CAT-2188,Schweppes De Limon Lata 33 Cl,76.92307692307692,CAT-2322,Schweppes De Limon Lata 25 Cl,76.92307692307692,CAT-2334,Schweppes Pomelo Lata 33 Cl,72.0,bebidas
AH-98381,"Bebida isotónica de melocotón rojo Aquarius 1,5l botella",CAT-2067,Aquarius Bebida Isotonica Sabor Limon Botella 50 Cl,81.25,CAT-2059,Aquarius Bebida Isotonica Sabor Limon Zero Botella 15 L,79.20792079207921,CAT-2103,Aquarius Bebida Isotonica Sabor Melocoton Rojo Lata 33 Cl,78.43137254901961,bebidas
AH-98382,"Agua mineral Teleno 2,5l",CAT-2013,agua mineral 50 cl,77.41935483870968,CAT-2020,agua mineral 15 l,77.41935483870968,CAT-2026,agua mineral 2 l,77.41935483870968,bebidas
AH-98383,Bebida antioxidante arándanos y uva Granini 1l,CAT-2670,Bebida De Fruta Arandanos Y Uva Granini Sin Azucares Anadidos Botella 1 L,62.5,CAT-0542,Kefir De Arandanos Activia 272 Ml,55.072463768115945,CAT-1122,uva roja sin pepitas el mercado 500 g aprox,55.00000000000001,bebidas
AH-98384,"Refresco cola Coca-Cola Sabor Original botella 1,25l",CAT-2207,refresco sabor naranja classic botella 2 l,73.80952380952381,CAT-2739,refresco classic sabor fresa botella 15 l,73.17073170731707,CAT-2355,refresco sabor limon zero classic botella 2 l,68.96551724137932,bebidas
AH-98385,Agua Teleno 5l,CAT-3514,agua de peinado 150 ml,69.23076923076923,CAT-2013,agua mineral 50 cl,60.86956521739131,CAT-2020,agua mineral 15 l,60.86956521739131,bebidas
AH-98386,Agua mineral con gas Cabreiroá. Botella rPET 1L,CAT-2471,Agua Mineral Con Gas Solan De Cabras 75 Cl,67.5,CAT-2053,Agua Mineral Cabreiroa 15 L,66.66666666666667,CAT-2370,Agua Mineral Cabreiroa 1 L,66.66666666666667,bebidas
AH-98389,"Cerveza 0,0% Estrella Galicia tostada 33cl",CAT-2235,Cerveza Tostada Estrella Galicia 00 Alcohol Lata 33 Cl,82.5,CAT-2485,Cerveza Tostada Estrella Galicia 00 Alcohol Pack 10 Latas De 33 Cl,75.0,CAT-2331,Cerveza Tostada Estrella Galicia 00 Alcohol Pack 6 Botellas 25 Cl,74.15730337078652,bebidas
AH-98392,Refresco de naranja Trina lata 33cl,CAT-2242,Refresco De Naranja Trina Zero Sin Gas Lata 33 Cl,82.1917808219178,CAT-2277,Refresco De Manzana Trina Sin Gas Lata 33 Cl,79.41176470588236,CAT-2083,Trina De Naranja Sin Gas Lata 33 Cl,77.96610169491525,bebidas
AH-98393,Vino blanco barbadillo castillo San Diego Palomino Fino Cádiz,CAT-2456,Vino Blanco Joven Palomino Fina Castillo De San Diego Vt Cadiz 75 Cl,81.30081300813008,CAT-2823,Vino Blanco Frizzante Moscato Barbadillo Vi 75 Cl,63.46153846153846,CAT-2810,Vino Blanco Albarino Martin Codax Do Rias Baixas 75 Cl,56.88073394495412,bebidas
AH-98394,Refresco lima-limón 7Up lata 33cl zero,CAT-2287,refresco lima limon zero classic 2 l,80.0,CAT-2202,refresco sabor lima limon zero classic lata 33 cl,76.31578947368422,CAT-2176,refresco sabor limon zero classic lata 33 cl,70.4225352112676,bebidas
AH-98395,"Agua essenzia San Benedetto 1,5l limón",CAT-3690,ambientador spray ropa limpia essential 300 ml,61.111111111111114,CAT-3953,detergente liquido bebe sensitive 0 essential 65 lavados,60.24096385542168,CAT-3947,ambientador spray lavanda essential 300 ml,58.82352941176471,bebidas
AH-98397,Agua Font Vella 1l,CAT-2007,Agua Mineral Font Vella 15 L,78.94736842105263,CAT-2012,Agua Mineral Font Vella 50 Cl,78.94736842105263,CAT-2028,Agua Mineral Font Vella 625 L,78.94736842105263,bebidas
AH-98398,Refresco lima-limón Sprite lata 33cl zero azúcar,CAT-2202,refresco sabor lima limon zero classic lata 33 cl,79.06976744186046,CAT-2286,Sprite De Lima Limon Sin Azucar Lata 33 Cl,75.9493670886076,CAT-2176,refresco sabor limon zero classic lata 33 cl,74.07407407407408,bebidas
AH-98399,Bebida energética de coco Red Bull 25cl,CAT-2016,Red Bull Bebida Energetica Lata 473 Cl,80.0,CAT-2075,Red Bull Bebida Energetica Coco Y Arandanos Lata 25 Cl,75.60975609756098,CAT-2225,Red Bull Bebida Energetica Zero Lata 25 Cl,74.28571428571429,bebidas
AH-98400,Cerveza sin alcohol Mahou lata 33cl,CAT-2052,cerveza saer brau sin alcohol lata 33 cl,81.25,CAT-2289,Cerveza Mahou Sin Alcohol Pack 12 Latas 33 Cl,76.92307692307692,CAT-2828,Cerveza Mahou Rose Lata 33 Cl,75.47169811320755,bebidas
AH-98401,"Cerveza 0,0 Estrella Galicia 33cl",CAT-2547,Cerveza La Estrella De Galicia Botella 33 Cl,78.125,CAT-2313,Cerveza Estrella Galicia 00 Sin Alcohol Lata 33 Cl,74.62686567164178,CAT-2115,Cerveza Estrella Galicia Especial Pack 24 Latas 33 Cl,72.46376811594203,bebidas
AH-98403,Refresco cola Coca-Cola botella 50cl zero azúcar,CAT-2986,Coca Cola Zero Azucar Botella 1 L,80.55555555555556,CAT-2105,Coca Cola Zero Azucar Pack 2 Botellas 2 L,79.48717948717949,CAT-2367,Coca Cola Zero Azucar Pack 4 Botellas 2 L,79.48717948717949,bebidas
AH-98405,Refresco cola en lata de 50cl Coca-Cola Sabor Original,CAT-2088,refresco sabor naranja classic lata 33 cl,66.66666666666667,CAT-2207,refresco sabor naranja classic botella 2 l,64.36781609195403,CAT-2086,refresco sabor naranja zero classic lata 33 cl,62.92134831460674,bebidas
AH-98406,Cerveza rubia especial Alhambra Lager Singular lata 33cl,CAT-2221,Cerveza La Rubia 1870 Lager Especial Lata 33 Cl,76.74418604651163,CAT-2236,Cerveza Ambar Lager Especial Sin Gluten Lata 33 Cl,75.78947368421053,CAT-2023,Cerveza San Miguel Especial Lager Lata 50 Cl,74.15730337078652,bebidas
AH-98407,Agua Fuente Primavera 330ml tapon clik,CAT-2006,agua mineral fuente primavera 15 l,68.85245901639344,CAT-2030,agua mineral fuente primavera 5 l,68.85245901639344,CAT-2043,agua mineral fuente primavera 50 cl,68.85245901639344,bebidas
AH-98408,Zumo tropical con leche Bifrutas Pascual pack 3,CAT-2321,zumo de frutas y leche sabor tropical pack de 3 briks de 33 cl,72.72727272727273,CAT-2323,zumo de frutas y leche sabor tropical brik 1 l,71.26436781609196,CAT-2759,zumo de fruta y leche tropical sin lactosa pack de 6 briks de 20 cl,71.15384615384616,bebidas
AH-98409,Néctar de piña Granini 1l,CAT-2694,Nectar De Pina Granini Botella 1 L,84.61538461538461,CAT-2711,Nectar De Pera Granini Seleccion Botella 1 L,67.74193548387098,CAT-2494,Nectar De Naranja Granini Botella 1 L,61.81818181818181,bebidas
AH-98410,"Bebida de melocotón Don Simón 1,5l sin azúcar",CAT-2297,bebida de melocoton classic sin azucar pack de 6 briks de 20 cl,69.47368421052632,CAT-0207,Bebida De Avena Sin Azucar Alpro Sin Lactosa Brik 1 L,65.1685393258427,CAT-2295,Vino Blanco De Mesa Don Simon Brik 1 L,64.86486486486487,bebidas
AH-98411,Dulce María DO Madrid 75cl,CAT-1260,maiz dulce cocido el mercado 500 g,65.3061224489796,CAT-3571,Gel De Ducha Marine Magno 550 Ml,60.86956521739131,CAT-2723,Vino Dulce Joven Malvar Dulce Maria 75 Cl,60.71428571428572,bebidas
AH-98413,Vino tinto D.O Madrid Alma Valdeguerra 75cl,CAT-2900,vino tinto 3 reinos do valdepenas 75 cl,69.56521739130434,CAT-2455,Vino Sweet Semi Dulce Blanco Alma De Valdeguerra 75 Cl,67.44186046511628,CAT-2439,Vino Tinto Crianza Gran Vendema Doca Rioja 75 Cl,62.5,bebidas
AH-98414,"Refresco Sunny delight 1,25L California",CAT-2786,Zumo California Sunny Delight 125 L,77.41935483870968,CAT-2655,Zumo De Fresa Sunny Delight Botella 125 L,61.76470588235294,CAT-1139,queso de untar light classic 300 g,59.01639344262295,bebidas
AH-98415,"Refresco sin gas Alipende sin azúcar añadido 1,5l tropical",CAT-2191,bebida tropical sin azucar anadido brik 1 l,77.10843373493977,CAT-0127,bebida de soja sin azucar anadido sin gluten brik 1 l,66.66666666666667,CAT-0564,cereales de maiz sin azucar anadido corn flakes 500 g,63.73626373626373,bebidas
AH-98418,"Bebida Refrescante Iso-Activ Alipende 1,5L Cítrico",CAT-2451,Bebida Refrescante Mandarina Simon Life 33 Cl,61.33333333333333,CAT-2409,Bebida Refrescante Naranja Simon Life 33 Cl,60.273972602739725,CAT-2345,sofresh sensation bebida isotonica sabor citricos lata 33 cl,60.0,bebidas
AH-98421,Cerveza negra Draught Guinness 44cl,CAT-2661,Cerveza Negra Bock Damm Munich Lata 33 Cl,61.53846153846154,CAT-2318,Cerveza Paulaner Weissbier Lata 50 Cl,59.01639344262295,CAT-3204,Crema Hidratante Nivea 400 Ml,57.692307692307686,bebidas
AH-98422,Vino tinto Legado de Farro mencía,CAT-2424,Vino Tinto Tempranillo Elegido 1 L,66.66666666666667,CAT-2877,Vino Tinto Reserva Licenciado Do Rioja 75 Cl,64.7887323943662,CAT-2339,Vino Tinto De Mesa Don Simon Brik 1 L,63.63636363636363,bebidas
AH-98423,Refresco naranja Fanta mini lata 20cl pack 6,CAT-2795,Fanta De Naranja Mini Pack 6 Latas 20 Cl,73.52941176470588,CAT-2613,Fanta De Naranja Zero Pack 6 Latas 33 Cl,70.58823529411764,CAT-2088,refresco sabor naranja classic lata 33 cl,63.888888888888886,bebidas
AH-98425,Vino tinto DO Rioja Tejar Viejo crianza,CAT-2465,Vino Tinto Crianza Campo Viejo Doca Rioja 75 Cl,82.5,CAT-2475,vino tinto crianza doca rioja 1875 cl,79.41176470588236,CAT-2463,Vino Tinto Tempranillo Campo Viejo Doca Rioja  75 Cl,76.19047619047619,bebidas
AH-98426,Zumo de manzana Granini 1l 100% fruta,CAT-2510,Zumo De Manzana 100 Premium Granini Botella 1 L,68.57142857142857,CAT-2389,zumo de manzana exprimido brik 1 l,65.57377049180329,CAT-2735,Zumo De Naranja 100 Premium Granini Botella 1 L,60.0,bebidas
AH-98428,Zumo Exprimido Summum 750 ml Manzana,CAT-2389,zumo de manzana exprimido brik 1 l,74.57627118644068,CAT-2729,Zumo De Manzana Don Simon Brik 1 L,67.79661016949152,CAT-1241,zumo de naranja recien exprimido 500 ml,65.57377049180329,bebidas
AH-98429,"Agua Bezoya 0,5l pack 6",CAT-2005,Agua Mineral Bezoya 15 L,74.28571428571429,CAT-2056,Agua Mineral Bezoya 50 Cl,74.28571428571429,CAT-2107,Agua Mineral Bezoya 1 L,74.28571428571429,bebidas
AH-98430,Refresco limón Fanta botella 2l,CAT-2265,Fanta De Limon Zero Botella 2 L,83.63636363636364,CAT-2478,refresco de limon sin gas botella 15 l,78.68852459016394,CAT-2186,Fanta De Limon Botella 50 Cl,76.0,bebidas
AH-98432,"Refresco de cola sin cafeína Pepsi zero botella 1,75l",CAT-2133,cola classic zero sin cafeina botella 2 l,78.57142857142857,CAT-2805,Pepsi Zero Azucar Zero Cafeina Pack 2 Botellas 175 Cl,70.32967032967032,CAT-2728,refresco de naranja zero classic botella 15 l,68.96551724137932,bebidas
AH-98433,Bebida isotónica zero con magnesio Upgrade 50cl,CAT-2788,Powerade Bebida Isotonica Sabor Golden Mango Botella 50 Cl,68.08510638297872,CAT-2059,Aquarius Bebida Isotonica Sabor Limon Zero Botella 15 L,63.04347826086957,CAT-2870,Powerade Ice Storm Bebida Isotonica Botella 1 L,61.1764705882353,bebidas
AH-98436,Refresco naranja Alipende lata 33cl zero,CAT-2237,refresco naranja zero classic botella 2 l,79.36507936507937,CAT-2496,Schweppes Naranja Zero Lata 33 Cl,79.24528301886792,CAT-2086,refresco sabor naranja zero classic lata 33 cl,78.78787878787878,bebidas
AH-98437,Refresco cola Pepsi lata 33cl,CAT-2152,refresco de limon classic lata 33 cl,70.37037037037037,CAT-2269,refresco classic limon 2 l,65.21739130434783,CAT-2165,Pepsi Zero Azucar Lima Botella 175 Cl,62.96296296296296,bebidas
AH-98439,Bebida isotónica zero azúcar Aquarius 33cl limón lata,CAT-2150,Aquarius Bebida Isotonica Sabor Naranja Zero Azucar Botella 15 L,78.50467289719626,CAT-2103,Aquarius Bebida Isotonica Sabor Melocoton Rojo Lata 33 Cl,74.74747474747474,CAT-2059,Aquarius Bebida Isotonica Sabor Limon Zero Botella 15 L,73.46938775510203,bebidas
AH-98440,"Refresco cola Pepsi zero botella 1,75l lima",CAT-2355,refresco sabor limon zero classic botella 2 l,74.35897435897436,CAT-2237,refresco naranja zero classic botella 2 l,72.97297297297297,CAT-2728,refresco de naranja zero classic botella 15 l,72.72727272727273,bebidas
AH-98441,Refresco sin gas de naranja Simon Life 33cl,CAT-2242,Refresco De Naranja Trina Zero Sin Gas Lata 33 Cl,79.01234567901234,CAT-2409,Bebida Refrescante Naranja Simon Life 33 Cl,77.33333333333333,CAT-2277,Refresco De Manzana Trina Sin Gas Lata 33 Cl,76.31578947368422,bebidas
AH-98442,"Agua con gas Vichy Catalán 1,2L",CAT-2066,Agua Mineral Con Gas Vichy Catalan Natural 50 Cl,76.47058823529412,CAT-2068,Agua Mineral Con Gas Vichy Catalan Natural 12 L,76.47058823529412,CAT-2324,Agua Mineral Con Gas Vichy Catalan Natural 33 Cl,76.47058823529412,bebidas
AH-98444,Bebida maltín polar con capacidad de 33 cl,CAT-0083,bebida de soja con calcio sin gluten brik 1 l,67.53246753246754,CAT-5491,Alitas De Pollo Marinadas Sabor Barbacoa La Cocinera 300 G,56.81818181818181,CAT-1806,Magdalenas Con Pepitas De Cacao 450 G,56.71641791044777,bebidas
AH-98445,"Agua con gas Revoltosa sifón 1,5l",CAT-2025,agua mineral con gas 125 l,62.5,CAT-2038,agua mineral con gas 50 cl,62.5,CAT-2124,Cola Revoltosa 2 L,61.904761904761905,bebidas
AH-98447,Bebida energética Zero Sugar Monster Green 50cl Lata,CAT-2123,Monster Energy Bebida Energetica Zero Azucar Lata 500 Ml,79.16666666666666,CAT-2296,Monster Energy Punch Bebida Energetica Rio Punch Lata 500 Ml,76.0,CAT-2312,Monster Energy Bebida Energetica Ultra Peachy Keen Zero Azucar Lata 50 Cl,75.43859649122807,bebidas
AH-98448,Refresco sin gas de mandarina Simon Life 33cl,CAT-2277,Refresco De Manzana Trina Sin Gas Lata 33 Cl,79.48717948717949,CAT-2451,Bebida Refrescante Mandarina Simon Life 33 Cl,78.48101265822784,CAT-2412,Refresco De Limon Trina Sin Gas Lata 33 Cl,73.6842105263158,bebidas
AH-98449,"Tinto de verano Alipende 1,5l limón",CAT-2765,Tinto De Verano Sandevid Con Limon 2 L,76.36363636363637,CAT-2162,Tinto De Verano Limon Don Simon Lata 33 Cl,73.6842105263158,CAT-2521,tinto de verano clasico sensation 15 l,70.37037037037037,bebidas
AH-98450,Vino tinto DO Ribera del Duero Matarromera crianza,CAT-2787,Vino Tinto Portia Do Ribera Del Duero 75 Cl,78.16091954022988,CAT-2974,Vino Tinto Crianza Tempranillo Duron Do Ribera Del Duero 75 Cl,77.35849056603774,CAT-2959,Vino Tinto Roble Mayor De Castilla Do Ribera Del Duero 75 Cl,75.0,bebidas
AH-98451,Cava semi seco Gran Livenza 75cl,CAT-2573,Cava Castell Del Llac Semi Seco 75 Cl,62.06896551724138,CAT-5314,Sepia Faraonica Limpia Grande Pescanova 350 G,57.57575757575757,CAT-2953,Cava Freixenet Rose 75 Cl,56.52173913043479,bebidas
AH-98453,"Limonada Enjoy 1,5L",CAT-2607,limonada botella 1 l,66.66666666666667,CAT-2635,Kas De Limon 2 L,53.84615384615385,CAT-4825,ajo congelado 100 g,51.85185185185186,bebidas
AH-98454,Cerveza rubia Voll Damm botella 33cl,CAT-2259,Cerveza Voll Damm Doble Malta Botella 33 Cl,82.35294117647058,CAT-2305,Cerveza Rubia 1870 Botella 33 Cl,80.76923076923077,CAT-2015,Cerveza Mahou Clasica Botella 1 L,70.0,bebidas
AH-98455,"Refresco con sabor piña coco Enjoy 1,5l",CAT-2088,refresco sabor naranja classic lata 33 cl,63.76811594202898,CAT-2207,refresco sabor naranja classic botella 2 l,61.111111111111114,CAT-2739,refresco classic sabor fresa botella 15 l,60.0,bebidas
AH-98457,Zumo caribe con leche Don Simón pack 6 zero,CAT-2423,Zumo De Fruta Y Leche Don Simon Caribe Zero Pack De 6 Briks De 20 Cl,75.24752475247524,CAT-2274,Zumo Tropical Don Simon Pack De 6 Briks De 20 Cl,66.66666666666667,CAT-2759,zumo de fruta y leche tropical sin lactosa pack de 6 briks de 20 cl,60.0,bebidas
AH-98458,Bebida energética zero Contact 25cl piña coco,CAT-2109,energy drink zero bebida energetica lata 25 cl,67.5,CAT-2225,Red Bull Bebida Energetica Zero Lata 25 Cl,65.78947368421053,CAT-2234,classic bebida energetica lata 50 cl,65.71428571428571,bebidas
AH-98459,Vino tinto de mesa Viñas Bajas garrafa 5l,CAT-2258,Vino Tinto Crianza Vina Lobon Do La Mancha 75 Cl,62.5,CAT-2439,Vino Tinto Crianza Gran Vendema Doca Rioja 75 Cl,62.5,CAT-2809,Vino Tinto Reserva Vina Lobon Do La Mancha 75 Cl,62.5,bebidas
AH-98460,"Bebida de avena, plátano y coco Vianature 750ml",CAT-0107,Bebida De Avena Yosoy Sin Gluten Brik 1 L,64.1025641025641,CAT-2760,Bebida De Zumo De Frutas Y Avena Via Nature Botella 75 Cl,63.04347826086957,CAT-0884,bebida de almendra calcio sin gluten brik 1 l,60.97560975609756,bebidas
AH-98461,Vino tinto DO Rioja Vivanco crianza 75cl,CAT-2475,vino tinto crianza doca rioja 1875 cl,84.375,CAT-2465,Vino Tinto Crianza Campo Viejo Doca Rioja 75 Cl,81.57894736842105,CAT-2829,Vino Tinto Crianza Vina Cumbrero Doca Rioja 75 Cl,79.48717948717949,bebidas
AH-98462,Néctar de pera Granini 1l,CAT-2694,Nectar De Pina Granini Botella 1 L,76.92307692307692,CAT-2711,Nectar De Pera Granini Seleccion Botella 1 L,70.96774193548387,CAT-2675,Nectar De Pomelo Rosa Granini Seleccion Botella 1 L,63.76811594202898,bebidas
AH-98463,Licor de hierbas Ruavieja 70cl,CAT-2631,licor de hierbas puntemino 70 cl,74.50980392156863,CAT-2812,Crema De Orujo Ruavieja 70 Cl,62.5,CAT-2947,licor de hierbas geistluchs 70 cl,61.53846153846154,bebidas
AH-98465,Vino blanco albariño DO Rias Baixas Torre de Ermelo,CAT-2526,Vino Blanco Albarino Pazo Das Estrelas Do Rias Baixas 75 Cl,82.6923076923077,CAT-2754,Vino Blanco Joven Albarino Pazo Da Torre Albarino Do Rias Baixas 75 Cl,80.0,CAT-2810,Vino Blanco Albarino Martin Codax Do Rias Baixas 75 Cl,78.78787878787878,bebidas
AH-98466,Vino blanco DO Ribeiro Pazo,CAT-2710,Vino Blanco Joven Palomino Pazo Do Ribeiro 75 Cl,78.26086956521739,CAT-2575,Vino Blanco Verdejo Protos Do Rueda 75 Cl,70.96774193548387,CAT-2442,Vino Blanco Viura 3 Reinos Doca Rioja 75 Cl,67.74193548387098,bebidas
AH-98468,Vino blanco Seis Cuerdas 75cl Riesling,CAT-0134,vinagre de vino blanco classic 1 l,66.66666666666667,CAT-2292,Vino Blanco El Coto Doca Rioja 75 Cl,63.49206349206349,CAT-2677,Vino Blanco Joven Fuentevina 75 Cl,62.295081967213115,bebidas
AH-98471,Vino rosado Lambrusco Emilia Caldirola 75cl,CAT-2708,Vino Rosado El Coto Doca Rioja 75 Cl,64.70588235294117,CAT-2747,Vino Lambrusco Rosato Signoria Dei Duchi 75 Cl,64.1025641025641,CAT-2766,Vino Lambrusco Rosso Signora Dei Duchi 75 Cl,63.1578947368421,bebidas
AH-98472,Refresco naranja Fanta botella 50cl,CAT-2531,refresco de naranja sin gas botella 15 l,80.0,CAT-2092,Fanta De Naranja Botella 50 Cl,77.77777777777779,CAT-2237,refresco naranja zero classic botella 2 l,77.61194029850746,bebidas
AH-98473,"Vino tinto Fuentespina Crianza ""C"" 75cl",CAT-2386,Vino Tinto Crianza Cune Doca Rioja 75 Cl,70.58823529411764,CAT-2351,Vino Tinto Crianza 3 Reinos Doca Rioja 75 Cl,68.57142857142857,CAT-2276,Vino Tinto Crianza El Coto Doca Rioja 75 Cl,67.6056338028169,bebidas
AH-98474,Vino tinto Mucho Más,CAT-2430,Vino Tinto Crianza Mucho Mas 75 Cl,83.33333333333334,CAT-2826,vino tinto classic pack 3 brik 187 cl,62.5,CAT-2475,vino tinto crianza doca rioja 1875 cl,61.224489795918366,bebidas
AH-98475,Refresco de cola Pepsi Zero 1l,CAT-2287,refresco lima limon zero classic 2 l,67.79661016949152,CAT-1118,queso fresco classic 500 g,63.829787234042556,CAT-1150,queso fresco classic 250 g,63.829787234042556,bebidas
AH-98477,Vermouth rojo Maestroni 1l,CAT-2263,Vermut Martini Rojo 1 L,80.95238095238095,CAT-2614,Vermut Martini Rojo 15 L,80.95238095238095,CAT-2300,vermut forteni rojo 1 l,71.42857142857143,bebidas
AH-98478,Bebida extracto de malta Pony 33cl,CAT-0283,bebida lactea omega 3 extra brik 1 l,64.40677966101696,CAT-2047,Pony Malta Botella 33 Cl,59.57446808510638,CAT-5406,salpicon de marisco congelado extra 330 g,59.375,bebidas
AH-98480,Vino blanco Rincón del Mar semidulce,CAT-2649,Vino Blanco Semidulce Emparrado 75 Cl,83.5820895522388,CAT-2639,Vino Blanco Marques De Vizhoja 75 Cl,63.63636363636363,CAT-2448,Vino Blanco Verdejo Moralinos Do Rueda 75 Cl,62.16216216216216,bebidas
AH-98481,Néctar de naranja Alipende pack 6,CAT-2146,nectar de naranja brik 1 l,77.27272727272727,CAT-1479,Naranja Selecta Bandeja 1 Kg,66.66666666666667,CAT-2378,Fanta De Naranja Pack 9 Latas 33 Cl,62.5,bebidas
AH-98482,Vino tinto DO Rioja Luis Cañas crianza,CAT-2276,Vino Tinto Crianza El Coto Doca Rioja 75 Cl,82.66666666666667,CAT-2293,vino tinto crianza carrizal doca rioja 75 cl,81.57894736842105,CAT-2351,Vino Tinto Crianza 3 Reinos Doca Rioja 75 Cl,81.08108108108108,bebidas
AH-98483,Zumo 100% Exprimido Summum 750ml Mandarina,CAT-2389,zumo de manzana exprimido brik 1 l,69.84126984126983,CAT-1241,zumo de naranja recien exprimido 500 ml,67.6923076923077,CAT-1275,zumo de naranja recien exprimido 1 l,67.6923076923077,bebidas
AH-98484,Vino tinto DO Valdepeñas Los Molinos tempranillo,CAT-2519,Vino Tinto Tempranillo Senorio De Los Llanos Do Valdepenas 75 Cl,83.01886792452831,CAT-2931,vino tinto crianza tempranillo tres reinos do valdepenas 75 cl,78.84615384615384,CAT-2968,Vino Tinto Tempranillo Moralinos Do Toro 75 Cl,77.27272727272727,bebidas
AH-98486,"Agua con gas Vichy Catalán 0,5L",CAT-2066,Agua Mineral Con Gas Vichy Catalan Natural 50 Cl,76.47058823529412,CAT-2068,Agua Mineral Con Gas Vichy Catalan Natural 12 L,76.47058823529412,CAT-2324,Agua Mineral Con Gas Vichy Catalan Natural 33 Cl,76.47058823529412,bebidas
AH-98572,"Bebida Energética Contact 1,5l",CAT-2234,classic bebida energetica lata 50 cl,76.36363636363637,CAT-2238,classic bebida energetica lata 25 cl,76.36363636363637,CAT-2016,Red Bull Bebida Energetica Lata 473 Cl,64.28571428571428,bebidas
AH-98487,Vino manzanilla DO San Lúcar de Barrameda Muyfina,CAT-2503,Vino Manzanilla Muy Fina Do Sanlucar De Barrameda  75 Cl,83.6734693877551,CAT-0281,aceitunas manzanilla sin hueso pack de 3 unidades de 75 g,60.0,CAT-1859,Manzana Pink Lady Bandeja De 6 Piezas,59.523809523809526,bebidas
AH-98488,Bebida con zumo de pomelo rosa Granini 1l,CAT-2675,Nectar De Pomelo Rosa Granini Seleccion Botella 1 L,65.88235294117646,CAT-2568,Zumo De Tomate 100 Premium Granini Botella 1 L,65.78947368421053,CAT-2933,Zumo De Pina 100 Premium Granini Botella 1 L,62.16216216216216,bebidas
AH-98489,Néctar de piña Disfruta 2l,CAT-2694,Nectar De Pina Granini Botella 1 L,64.15094339622642,CAT-2732,Bebida De Fruta De Pina Juver Brik 2 L,59.64912280701755,CAT-2173,nectar de pina classic brik 1 l,56.00000000000001,bebidas
AH-98490,Zumo de mandarina 100% exprimido Don Simón 1l,CAT-2446,Zumo De Naranja Don Simon Exprimido Con Pulpa Brik 1 L,76.40449438202246,CAT-1241,zumo de naranja recien exprimido 500 ml,73.23943661971832,CAT-1275,zumo de naranja recien exprimido 1 l,73.23943661971832,bebidas
AH-98491,Whisky con miniatura de Ballantines 10 años Ballantines 70 cl,CAT-2692,Whisky Ballantines Finest 1 L,62.33766233766234,CAT-2411,Whisky Ballantines Escoces 70 Cl,61.53846153846154,CAT-5241,mini conos de chocolate negro y chocolate blanco extra 10 uds,53.703703703703695,bebidas
AH-98493,Whisky Johnnie Walker 70cl etiqueta negra,CAT-2776,Whisky Johnnie Walker Escoces 1 L,73.84615384615385,CAT-2850,Whisky Johnnie Walker 70 Cl,73.6842105263158,CAT-2344,Whisky Johnnie Walker Red Label Escoces 70 Cl,72.0,bebidas
AH-98496,Vino tinto de Castilla Aljibes crianza,CAT-2597,Vino Tinto Crianza Azpilicueta Doca Rioja 75 Cl,68.35443037974683,CAT-2858,Vino Tinto Crianza Beronia Doca Rioja 75 Cl,66.66666666666667,CAT-2293,vino tinto crianza carrizal doca rioja 75 cl,65.78947368421053,bebidas
