id_dia,nombre_dia,id_catalogo,nombre_catalogo,score
188810,Vinagre de vino blanco Ybarra 1 L,1667,Vinagre de vino blanco Hacendado,86.3
211412,Vinagre de vino tinto Borges 1 L,1667,Vinagre de vino blanco Hacendado,72.0
101,Aceite refinado de girasol Diasol 1 L,1674,"Aceite de girasol refinado 0,2º Hacendado",81.2
216988,Aceite de oliva virgen extra Carbonell 200 ml,1662,Aceite de oliva virgen extra Hacendado,84.8
70791,Aceite de oliva virgen extra Carbonell 1 L,1662,Aceite de oliva virgen extra Hacendado,84.8
309958,Aceite de oliva virgen extra squizz Coosur 500 ml,1662,Aceite de oliva virgen extra Hacendado,80.0
188385,Aceite de oliva intenso Carbonell 1 L,2738,Atún en aceite de oliva Hacendado,75.0
18013,Aceite de oliva virgen extra Carbonell 750 ml,1662,Aceite de oliva virgen extra Hacendado,84.8
57865,Aceite de oliva virgen extra Hojiblanca 1 L,1662,Aceite de oliva virgen extra Hacendado,83.6
227221,Aceite de oliva virgen extra Jaencoop 250 ml,1662,Aceite de oliva virgen extra Hacendado,86.2
227099,Aceite de oliva virgen extra Jaencoop 1 L,1662,Aceite de oliva virgen extra Hacendado,86.2
5406,Aceite de oliva virgen extra Hojiblanca 500 ml,1662,Aceite de oliva virgen extra Hacendado,83.6
280367,Aceite de oliva virgen extra de ajo La española 250 ml,1662,Aceite de oliva virgen extra Hacendado,74.7
280366,Aceite de oliva virgen extra de trufa La española 250 ml,337,Filetes de sardina marinada Hacendado en aceite de oliva virgen extra,74.1
280363,Aceite de girasol Coosol 5 L,2736,Atún en aceite de girasol Hacendado,73.5
289048,Tomate frito con aceite de oliva Dia Vegecampo 390 g,2115,Tomate frito Hacendado con aceite de oliva,82.1
114671,Tomate frito con aceite oliva Orlando 350 g,2115,Tomate frito Hacendado con aceite de oliva,84.1
114545,Tomate frito Orlando 350 g,2113,Tomate frito Hida,75.7
19518,Sal yodada Dia Dia 1 Kg,1678,Sal yodada fina Hacendado,78.8
84060,Vinagre de manzana Aliña tu Dia 1 L,1668,Vinagre de manzana Hacendado,73.5
56586,Mostaza Dia Salseo 330 g,2140,Salsa Miel y Mostaza Hacendado,73.7
38750,Hojas de laurel Dani 10 g,1941,Hoja de laurel Hacendado,82.4
299147,Pimienta negra molida Dia Vegecampo 65 g,1986,Pimienta negra molida Hacendado,75.0
220347,Mayonesa Calvé 430 ml,2081,Mayonesa Hacendado,72.7
297208,Pimentón dulce Dia Vegecampo 58 g,1964,Pimentón dulce de la Vera Hacendado,75.5
302308,Tomate frito 0% azúcares añadidos Dia Vegecampo 390 g,2116,Tomate frito sin azúcares añadidos Hacendado,74.1
78731,Tomate frito Solís 350 g,2111,Tomate frito Hacendado,80.0
303982,Sal fina Dia 250 g,1676,Sal fina Hacendado,80.0
132345,Salsa boloñesa Gallo 350 g,1718,Lasaña boloñesa Hacendado,74.3
129986,Tomate frito Solís 2 x 460 g,2113,Tomate frito Hida,75.7
107992,Orégano Dani 11 g,1939,Orégano Hacendado,73.7
81337,Salsa de soja Heinz 150 ml,2131,Salsa de Soja Hacendado,81.2
138138,Salsa basilico Barilla 400 g,2117,Salsa Barbacoa Hacendado,72.2
306536,Mayonesa de ajo asado Hellmann's 250 ml,2083,Mayonesa Hellmann's,74.5
307992,Salsa ranchera Hellmann's 245 ml,2083,Mayonesa Hellmann's,72.7
282359,Sal rosa del himalaya fina Toque 250 g,1687,Sal rosa del Himalaya Hacendado,79.2
302927,Mayonesa picante Hellmann's 250 ml,2083,Mayonesa Hellmann's,82.6
104003,Mayonesa Prima 400 ml,2085,Mayonesa Ybarra,75.9
1748,Tomate frito Solís 360 g,2111,Tomate frito Hacendado,80.0
113716,Tomate frito estilo casero Solís 3 x 100 g,2114,Tomate frito estilo casero Hacendado,83.9
303869,Sal para hornear Dia 2 Kg,1682,Sal gruesa para hornear Hacendado,83.7
125629,Bechamel Knorr 500 ml,2042,Bechamel Hacendado,72.7
309959,Pasta de tomate doble concentrado Montali 128 g,2839,Tomate doble concentrado Hacendado extra,76.1
107990,Perejil Dani 13 g,1940,Perejil Hacendado,73.7
187992,Cayena guindillas Carmencita 16 g,2000,Cayena guindillas Hacendado,75.6
187993,Colorante Carmencita 65 g,1963,Colorante alimentario Hacendado,78.0
188324,Salsa barbacoa Heinz 0.22 ml,2117,Salsa Barbacoa Hacendado,75.7
282303,Sazonador para paella de carne Pote 12.5 g,2012,Sazonador para paella con azafrán Hacendado,72.2
187972,Hierbas provenzales Carmencita 10 g,1942,Hierbas provenzales Hacendado,77.6
28055,Arroz vaporizado Brillante 1 Kg,2381,Arroz vaporizado Hacendado,76.2
280402,Noodles de arroz Tiger Khan 375 g,2520,Noodles de arroz Hacendado,74.4
10284,Cereales copos de arroz y trigo integral con frutos rojos Gran Dia caja 300 g,2261,Cereales copos tostados de trigo integral y arroz Hacendado con chocolate,74.4
222639,Cereales copos de trigo integral y arroz Kellogg's Special K caja 335 g,2254,Cereales copos de trigo integral y arroz Special K Classic,84.7
161621,Tortitas de arroz integral con chocolate blanco Dia Naturmundo bolsa 130 g,2400,Tortitas de arroz con chocolate blanco sabor yogur Hacendado,73.2
515,Fideo cabellín Dia Al Diante 500 g,2489,Fideo cabello de ángel Hacendado,72.0
268896,Garbanzos cocidos pedrosillanos Dia Vegecampo 400 g,2553,Garbanzo cocido Pedrosillano Hacendado,76.7
189343,Lentejas pardinas Luengo 1 Kg,2566,Lenteja pardina Hacendado,76.9
101720,Garbanzos cocidos Luengo 400 g,2552,Garbanzo cocido Hacendado,76.9
194830,Garbanzos pedrosillanos Dia Vegecampo 1 Kg,2555,Garbanzo pedrosillano Hacendado,72.4
1878,Lentejas pardinas Luengo 500 g,2566,Lenteja pardina Hacendado,76.9
39198,Placas para canelones precocidas El pavo 125 g,2551,Placas para canelones El Pavo,84.1
189486,Tortelloni de carne Gallo 200 g,2521,Tortellini carne Pagani,75.0
118805,Cous cous Gallo 500 g,2380,Cous cous mediano Hacendado,75.0
119810,Alubias blancas cocidas Luengo 400 g,2557,Alubia cocida blanca Hacendado,80.0
102510,Alubias blancas Luengo 1 Kg,2560,Alubia blanca Hacendado,74.3
77561,Garbanzos pedrosillanos Luengo 1 Kg,2555,Garbanzo pedrosillano Hacendado,82.4
310674,Tallarines Gallo 400 g,2511,Tallarines Hacendado,76.9
155149,Aceitunas rellenas de anchoa La española 150 g,1420,Aceitunas verdes rellenas de anchoa Hacendado,74.7
302,Aceitunas rellenas de anchoa Dia Vegecampo 150 g,1420,Aceitunas verdes rellenas de anchoa Hacendado,83.1
69057,Aceitunas rellenas de anchoa Dia Vegecampo 3 x 50 g,1420,Aceitunas verdes rellenas de anchoa Hacendado,81.0
302193,Aceitunas rellenas de anchoa grandes Dia Vegecampo 150 g,1420,Aceitunas verdes rellenas de anchoa Hacendado,75.3
150917,Caldo de cocido Gallina Blanca 1 L,3084,Caldo de pollo casero Gallina Blanca,78.8
308783,Caldo gourmet de cocido Gallina Blanca 1 L,3084,Caldo de pollo casero Gallina Blanca,75.7
217167,Caldo de cocido Gallina Blanca 2 L,3084,Caldo de pollo casero Gallina Blanca,78.8
295308,Pastillas de caldo de carne Dia Al Punto 24 unidades,3092,Caldo de carne Hacendado en pastillas,74.3
262784,Mix Ups snacks sabor queso 125 g,1049,Snack Balls sabor queso Hacendado,73.5
141492,Lay's 3D's sabor queso y bacon 28 g,1032,Conos sabor bacón y queso Hacendado,76.4
64783,Palomitas con sal para microondas Popitas 300 g,1304,Palomitas de maíz con sal Hacendado para microondas,80.5
4670,Maíz para palomitas Dia Snack Maniac 500 g,1304,Palomitas de maíz con sal Hacendado para microondas,72.7
296059,Snack para gatos rellenos con pollo y malta Deligato de Dia bolsa 60 g,3544,Snacks gato rellenos con pollo y malta Compy,73.8
286894,Maíz frito sabor barbacoa Dia Snack Maniac 170 g,1028,Tiras de maíz frito sabor barbacoa Hacendado,76.3
3165,Patatas fritas Santa Ana 270 g,1022,Patatas fritas 0% sal añadida Hacendado,79.2
142050,Pepinillos y cebollitas Dia Vegecampo 380 g,1451,Mix de pepinillos y cebollitas Hacendado,77.6
303692,Pepinillos agridulces Hugo reitzel 360 g,1453,Pepinillos agridulces Hacendado,76.4
308480,Ajos aliñados Rioverde 220 g,1449,Ajos aliñados Hacendado,74.3
146920,Aceitunas rellenas de anchoa Jolca 130 g,1420,Aceitunas verdes rellenas de anchoa Hacendado,81.2
138659,Aceitunas rellenas de anchoa suave Jolca 130 g,1420,Aceitunas verdes rellenas de anchoa Hacendado,82.7
142058,Aceitunas negras sin hueso Dia Vegecampo 150 g,1435,Aceitunas negras sin hueso Hacendado,78.8
116850,Aceitunas verdes sin hueso Dia Vegecampo 3 x 75 g,1421,Aceitunas verdes sin hueso Hacendado,76.5
273264,Aceitunas rellenas de anchoa suave Dia Vegecampo 150 g,1422,Aceitunas verdes rellenas de anchoa Hacendado reducidas en sal,78.0
20663,Aceitunas sin hueso Jolca 90 g,1435,Aceitunas negras sin hueso Hacendado,82.4
273617,Aceitunas rellenas de anchoa suave Dia Vegecampo 3 x 50 g,1422,Aceitunas verdes rellenas de anchoa Hacendado reducidas en sal,76.5
302192,Aceitunas camperas sin hueso Dia Vegecampo 150 g,1426,Aceitunas verdes sin hueso aliñadas Hacendado,72.7
20654,Aceitunas con hueso Jolca 120 g,1429,Aceitunas verdes con hueso Hacendado,78.4
169170,Aceitunas rellenas de boquerón en vinagre El faro 150 g,333,Boquerones en vinagre Hacendado en aceite de girasol,74.7
64784,Aceitunas rellenas de anchoa La española 3 x 50 g,1420,Aceitunas verdes rellenas de anchoa Hacendado,72.7
308092,Aceitunas rellenas de gilda La española 130 g,1432,Aceitunas verdes rellenas de pepinillo Hacendado,72.7
189299,Aceitunas rellenas de anchoa ligeras Serpis 130 g,1420,Aceitunas verdes rellenas de anchoa Hacendado,82.1
44073,Aceitunas rellenas de anchoa suaves La española 130 g,1422,Aceitunas verdes rellenas de anchoa Hacendado reducidas en sal,78.8
308094,Aceitunas rellenas de anchoa suave Jolca 3 x 50 g,1420,Aceitunas verdes rellenas de anchoa Hacendado,80.5
235055,Chocolate negro 85% cacao Dia Temptation 100 g,3155,Chocolate negro 85% cacao Hacendado,76.9
58237,Chocolate negro con almendras enteras Dia Temptation 200 g,3160,Chocolate puro Valor con almendras enteras,78.7
235070,Chocolate negro 74% cacao Dia Temptation 100 g,3157,Chocolate negro 72% de cacao Hacendado,76.5
10410,Galletas digestive con chocolate Galleteca de Dia paquete 300 g,2456,Galletas Digestive chocolate con leche Hacendado,77.9
300059,Chocolate blanco con galleta Dia Temptation 100 g,2468,Galletas con chocolate blanco Hacendado,77.8
33076,Barrita de chocolate caramelo y galleta Dia Temptation bolsa 290 g,3187,Barritas de galleta y caramelo Hacendado bañadas de chocolate con leche,74.8
64150,Cacao soluble ColaCao 383 g,2825,Cacao soluble ColaCao original,82.4
161437,Cacao soluble ColaCao 760 g,2825,Cacao soluble ColaCao original,82.4
167760,Chocolate negro 70% cacao Valor 200 g,3155,Chocolate negro 85% cacao Hacendado,82.1
288256,Chocolate blanco sin azúcar añadido Trapa 90 g,1822,Batido de chocolate Hacendado 0% sin azúcares añadidos,75.3
239709,Chocolate negro 85% cacao sin azúcar añadido Valor 100 g,1822,Batido de chocolate Hacendado 0% sin azúcares añadidos,74.5
216332,Chocolate negro 82% cacao Valor 170 g,3155,Chocolate negro 85% cacao Hacendado,85.7
27083,Cacao soluble ColaCao 2.2 Kg,2825,Cacao soluble ColaCao original,77.8
14013,Chocolate negro 85% cacao Lindt Excellence 100 g,3155,Chocolate negro 85% cacao Hacendado,74.6
284307,Cacao soluble instantáneo Dia Temptation 800 g,2826,Cacao soluble instantáneo Hacendado,76.9
54432,Chocolate negro 70% cacao Lindt Excellence 100 g,3157,Chocolate negro 72% de cacao Hacendado,74.3
307164,Chocolate blanco y galleta Nestlé Jungly 90 g,2468,Galletas con chocolate blanco Hacendado,72.5
188427,Chocolate negro 70% cacao relleno con mousse de naranja Valor 150 g,3164,Chocolate negro 72% cacao Hacendado con trozos de naranja,79.6
310413,Cacao soluble instantáneo alto en proteínas Nesquik 330 g,2824,Cacao soluble instantáneo Nesquik,78.6
279423,Cacao soluble instantáneo 0% azúcares añadidos Nesquik 320 g,2824,Cacao soluble instantáneo Nesquik,75.9
148194,Chocolate puro con almendras sin azúcar Valor 150 g,3160,Chocolate puro Valor con almendras enteras,78.2
288257,Chocolate negro con almendras Trapa 100 g,3158,Chocolate negro 55% cacao Hacendado con almendras,78.4
205513,Chocolate blanco con lacasitos Lacasitos 100 g,2468,Galletas con chocolate blanco Hacendado,72.5
267782,Chocolate negro 85% cacao Nestlé Dark 120 g,3155,Chocolate negro 85% cacao Hacendado,80.6
219060,Chocolate negro 70% cacao Nestlé 120 g,3155,Chocolate negro 85% cacao Hacendado,80.7
207756,Cereales crujientes con chocolate y avellanas Kellogg's Extra caja 375 g,2244,Cereales rellenos de chocolate y avellana Hacendado,74.5
119449,Cereales con chocolate y avellana Kellogg's Krave caja 410 g,2244,Cereales rellenos de chocolate y avellana Hacendado,80.0
299366,Chocolate negro 100% cacao Trapa 80 g,3155,Chocolate negro 85% cacao Hacendado,80.7
310480,Bombones de chocolate cuore Nestlé Caja Roja bolsa 24 g,3201,Surtido bombones Senzza de chocolate,72.0
306557,"Barrita de galleta, chocolate y cereales Nestlé Crunch bolsa 1 unidad",2273,Barritas de cereales Hacendado chocolate con leche,75.0
278202,Chocolate blanco con trozos de oreo Milka 100 g,3164,Chocolate negro 72% cacao Hacendado con trozos de naranja,72.7
76223,Cereales de bolas con chocolate Gran Dia caja 500 g,2275,Barritas de cereales muesli Hacendado con chocolate,76.5
106852,Cereales rellenos de cacao y avellana Gran Dia caja 500 g,2250,Cereales rellenos de crema de cacao y avellana Hacendado sin gluten,81.6
3539,Barritas de chocolate y galleta rellena de caramelo Twix bolsa 150 g,3187,Barritas de galleta y caramelo Hacendado bañadas de chocolate con leche,78.6
60744,Barritas de chocolate rellenas de caramelo y galleta Twix bolsa 50 g,3187,Barritas de galleta y caramelo Hacendado bañadas de chocolate con leche,78.0
267606,Galletas de cacao rellenas de crema bañadas con chocolate crunchy bites Oreo bolsa 110 g,2464,Galletas de cacao Caocream bañadas de chocolate blanco Hacendado rellenas de crema,75.7
221744,Galleta rellena de chocolate Milka bolsa 156 g,2453,Galletas rebuenas Hacendado rellenas de chocolate,82.2
18242,Barritas de chocolate y caramelo 3 unidades Mars bolsa 135 g,2275,Barritas de cereales muesli Hacendado con chocolate,72.5
14643,Cereales con chocolate Kellogg's Choco Krispies caja 330 g,2248,Cereales de arroz inflado Choco Krispies Kellogg's con chocolate,84.7
236662,Mini galletas de cacao rellenas de crema Galleteca de Dia bolsa 100 g,2460,Galletas mini de cacao Caocream Hacendado rellenas de crema,77.4
220172,Barquillos rellenos de cacao Galleteca de Dia bolsa 210 g,2467,Barquillos rellenos con crema de cacao Hacendado,74.7
110671,Galletas con pepitas de chocolate Galleteca de Dia bolsa 225 g,934,8 Magdalenas con pepitas de chocolate,73.6
36798,Mini galletas de cacao rellenas de crema Oreo caja 160 g,2460,Galletas mini de cacao Caocream Hacendado rellenas de crema,85.1
258933,Galletas digestive finas con chocolate negro Fontaneda caja 170 g,2456,Galletas Digestive chocolate con leche Hacendado,73.9
16559,Galletas con pepitas de chocolate Chips Ahoy caja 256 g,934,8 Magdalenas con pepitas de chocolate,79.0
220178,Mini galletas con pepitas de chocolate Galleteca de Dia caja 160 g,1119,Mini magdalenas con pepitas de chocolate con leche Hacendado,74.3
26136,Mini galletas con pepitas de chocolate Chips Ahoy caja 160 g,934,8 Magdalenas con pepitas de chocolate,74.4
271106,Galletas caramelizadas rellenas de chocolate Lotus Biscoff bolsa 150 g,2417,Galletas caramelizadas Lotus Biscoff,76.6
291058,Mini galletas digestive con avena y chocolate Gullón bolsa 160 g,2469,Galletas Digestive avena chocolate con leche Hacendado,83.3
220174,Galletas de cacao rellenas de crema Galleteca de Dia caja 220 g,2459,Galletas de cacao Caocream Hacendado rellenas de crema,75.0
111402,Galletas de cacao rellenas de crema Oreo bolsa 154 g,2459,Galletas de cacao Caocream Hacendado rellenas de crema,83.3
132633,Galletas de cacao rellenas de crema Oreo caja 220 g,2459,Galletas de cacao Caocream Hacendado rellenas de crema,83.3
296112,Bombones de chocolate negro 70% cacao Nestlé Dark caja 142 g,3199,Surtido bombones Senzza de chocolate negro 70%,73.7
310423,Barrita de chocolate con pistacho Nestlé 30 g,3194,Pistachos bañados de chocolate con leche Hacendado,80.0
295319,Galletas con chocolate choco sticks Milka bolsa 112 g,2472,Galletas Choco leche con chocolatina Hacendado,77.9
156729,Barrita de chocolate y caramelo Mars bolsa 51 g,2275,Barritas de cereales muesli Hacendado con chocolate,72.7
301595,Barrita de chocolate con 30% de proteínas Corny bolsa 50 g,2402,Tortitas de arroz con chocolate con leche Hacendado,72.7
301379,Mini barritas de chocolate y galleta rellena de caramelo Twix bolsa 227 g,3187,Barritas de galleta y caramelo Hacendado bañadas de chocolate con leche,75.4
303699,Cereales cubiertos de chocolate y galleta balls Huesitos bolsa 140 g,2251,Cereales cubiertos de chocolate blanco rellenos con leche Hacendado,72.6
296176,Galletas de cereales con chocolate blanco Artiach Dinosaurus caja 264 g,2274,Barritas de cereales Hacendado con chocolate blanco,73.3
306420,Mini galletas bañadas con chocolate ColaCao bolsa 100 g,2457,Galletas Roditas bañadas con chocolate blanco Hacendado,72.7
288,Café molido natural Saimaza 250 g,2763,Café molido natural Hacendado,82.6
1161,Café molido natural descafeinado Dia Cafetería 250 g,2599,Café monodosis descafeinado natural Hacendado,74.1
245,Café molido mezcla Saimaza 250 g,2764,Café molido mezcla Hacendado,81.8
139219,Caramelos sabor miel y limón Halls bolsa 2 x 32 g,3225,Caramelos limón mentol Respiral Halls,76.7
42570,Azúcar moreno de caña integral Azucarera brik 800 g,3046,Panela azúcar moreno de caña integral Hacendado,77.9
151636,Café molido natural Marcilla 250 g,2763,Café molido natural Hacendado,80.9
304818,Azúcar moreno de caña integral Dia bolsa 1 Kg,3046,Panela azúcar moreno de caña integral Hacendado,84.5
139202,Caramelos sabor eucalipto Halls bolsa 2 x 32 g,3224,Caramelos eucaliptus mentol Respiral Halls,72.0
308473,Cápsulas intenso espresso Dia Cafetería 16 unidades,2578,Café en cápsula espresso intenso Dolce Gusto,72.1
229,Café soluble descafeinado Dia Cafetería 100 g,2814,Café soluble descafeinado Hacendado,78.1
149700,Caramelos de eucalipto sin azúcar Pictolin bolsa 200 g,3223,Caramelos sabor eucalipto y mentol Hacendado 0% azúcares,72.7
154331,Manzanilla con anís Hornimans 25 unidades,2917,Infusión Manzanilla con anís Hacendado,76.7
271237,Caramelos de limón y miel Mentolin bolsa 100 g,3225,Caramelos limón mentol Respiral Halls,73.2
225575,Café molido natural Toscaf 250 g,2763,Café molido natural Hacendado,84.4
1727,Café soluble natural Nescafé 100 g,2813,Café soluble natural Nescafé classic,87.5
120827,Café en grano natural Dia Cafetería 500 g,2772,Café en grano natural Hacendado descafeinado,84.1
303592,Golosinas shiny mix Damel bolsa 135 g,3258,Golosinas Fresi Pink Mix Hacendado,73.5
124236,Gelatina en láminas Dr. Oetker bolsa 20 g,1376,Gelatina neutra en láminas Foodsy,73.0
265465,Azúcar glacé Dia bote 300 g,3047,Azúcar glas Hacendado,74.1
204478,Golosinas beans Fini bolsa 165 g,3253,Golosinas Boca Fruit Hacendado,75.0
216520,Café molido mezcla Marcilla 500 g,2769,Café molido mezcla Marcilla gran aroma,83.1
225787,Café molido mezcla La estrella 2 x 250 g,2770,Café molido mezcla intensa La Estrella,83.3
207234,Café molido mezcla descafeinado Marcilla 200 g,2769,Café molido mezcla Marcilla gran aroma,76.9
235854,Cápsulas de café ristretto descafeinado L'Or 10 unidades,2576,Café en cápsula descafeinado espresso Hacendado,73.8
45646,Café soluble natural Nescafé 75 g,2813,Café soluble natural Nescafé classic,87.5
34828,Azúcar blanco Azucarera brik 800 g,3042,Azúcar blanco Hacendado,72.2
222282,Edulcorante stevia líquida Dia botella 125 ml,3054,Edulcorante líquido stevia Hacendado,83.3
267623,Infusión quema grasa Pompadour 20 unidades,2929,Infusión quema grasas Hacendado,74.1
184422,Cápsulas de café grande intenso Dolce Gusto 16 unidades,2578,Café en cápsula espresso intenso Dolce Gusto,77.8
188331,Infusión de cola de caballo Pompadour 20 unidades,2916,Infusión Cola de caballo Hacendado,75.0
187420,Azúcar moreno de caña en sobres Azucarera caja 400 g,3044,Azúcar moreno de caña Hacendado,73.7
305847,Cápsulas de café latte Genova Dolce Gusto 14 unidades,2583,Café con leche en cápsula Dolce Gusto,76.5
189181,Azúcar moreno integral en terrones Azucarera caja 500 g,3046,Panela azúcar moreno de caña integral Hacendado,76.5
235862,Cápsulas de café ristretto L'Or 10 unidades,2574,Café en cápsula ristretto Hacendado,81.4
305439,Cápsulas de café espresso Milano Dolce Gusto 14 unidades,2578,Café en cápsula espresso intenso Dolce Gusto,81.3
290659,Café molido mezcla Saimaza 500 g,2764,Café molido mezcla Hacendado,81.8
147899,Colorantes alimentarios Dr. Oetker caja 40 g,1963,Colorante alimentario Hacendado,76.4
254975,Cápsulas de café Colombia L'Or 20 unidades,2572,Café en cápsula Colombia Hacendado,80.7
210776,Edulcorante stevia Dia frasco 150 unidades,3055,Edulcorante granulado stevia Hacendado,72.1
253585,Café molido natural Marcilla 500 g,2763,Café molido natural Hacendado,80.9
264767,Cápsulas de café ristretto Marcilla 20 unidades,2574,Café en cápsula ristretto Hacendado,76.2
306514,Infusión laxan Montesanto 25 unidades,2919,Infusión Laxsen sabor menta Hacendado,72.7
309606,Café en grano Colombia L'Or 500 g,2767,Café molido Colombia Hacendado,72.3
189203,Golosinas selection mix Fini bolsa 150 g,3258,Golosinas Fresi Pink Mix Hacendado,73.1
310414,Cápsulas de café descafeinado Dolce Gusto 30 unidades,2571,Café en cápsula descafeinado Hacendado,75.0
280010,Edulcorante granulado en sobres Natreen caja 90 unidades,3055,Edulcorante granulado stevia Hacendado,73.8
310415,Café molido natural Bonka 400 g,2763,Café molido natural Hacendado,86.4
300415,Azúcar moreno de caña integral Azucarera brik 500 g,3046,Panela azúcar moreno de caña integral Hacendado,77.9
207235,Café molido natural descafeinado gran aroma Marcilla 200 g,2772,Café en grano natural Hacendado descafeinado,72.1
310425,Cápsulas de café ristretto Starbucks 10 unidades,2574,Café en cápsula ristretto Hacendado,75.0
43193,Café molido mezcla créme express Marcilla 250 g,2769,Café molido mezcla Marcilla gran aroma,73.4
134054,Soluble instantáneo de fresa Nesquik 350 g,2824,Cacao soluble instantáneo Nesquik,84.1
273719,Cápsulas de café ristretto descafeinado L'Or 20 unidades,2576,Café en cápsula descafeinado espresso Hacendado,73.8
305456,Café en grano natural La estrella 500 g,2771,Café en grano natural Hacendado,77.8
262263,Gelatina sabor limón Royal caja 114 g,1129,Rollo con sabor avellana Hacendado,72.0
310501,Cápsulas de café espresso Palermo Dolce Gusto 14 unidades,2578,Café en cápsula espresso intenso Dolce Gusto,78.3
295031,Golosinas tropical mix Vidal bolsa 180 g,3266,Golosinas Tropical Jelly Hacendado,73.1
298563,Galletas Cuétara María Oro bolsa 600 g,2406,Galletas María dorada Hacendado,72.3
273426,Mini galletas rellenas de crema Oreo caja 160 g,2460,Galletas mini de cacao Caocream Hacendado rellenas de crema,72.9
289548,Galletas caramelizadas rellenas de crema Lotus Biscoff bolsa 150 g,2417,Galletas caramelizadas Lotus Biscoff,80.0
164754,Galletas maría sin gluten Gullón caja 400 g,2413,Galletas María sin gluten y sin lactosa Hacendado,78.9
293490,Papilla de cereales y galleta Nestlé caja 475 g,3459,Papilla 8 cereales con galleta María Nestlé +6 meses,72.7
307320,Tortitas con coco Inés Rosales bolsa 120 g,1112,Tortas de aceite Inés Rosales,74.6
66956,Cereales copos de maíz corn flakes Gran Dia caja 500 g,2247,Cereales copos de maíz Corn Flakes Kellogg's,82.8
307898,Mini tortitas de maíz Bicentury bolsa 65 g,2405,Tortitas de maíz campestre Hacendado,73.7
191844,Cereales copos de maíz corn flakes sin gluten Nestlé caja 375 g,2247,Cereales copos de maíz Corn Flakes Kellogg's,75.0
250333,Barritas de cereales de avena y miel crunchy Nature Valley caja 210 g,2282,Barritas de avena Crunchy Nature Valley con chocolate negro,73.5
18319,Cereales integrales con miel Nestlé Estrellitas caja 270 g,2245,Cereales estrellas de maíz Stars Hacendado con miel,72.7
298227,Barritas de cereales sin gluten Nestlé caja 88 g,2276,Barritas de cereales con frutos secos Hacendado,72.0
309766,Papilla de 8 cereales doble 0% Nestlé caja 330 g,3460,Papilla 8 cereales con miel Nestlé +6 meses,75.0
257968,Papilla 8 cereales sin azúcares añadidos Hero Baby caja 410 g,471,Bebida de piña Hacendado sin azúcares añadidos,72.1
307914,Champú anticaspa mentol Dia Imaqe botella 380 ml,2305,Champú anticaspa Menthol Fresh H&S,73.2
307913,Champú y acondicionador anticaspa 2 en 1 Dia Imaqe botella 380 ml,2306,Champú y acondicionador anticaspa Classic 2 en 1 H&S,81.1
301685,Champú anticaspa classic H&s botella 250 ml,2305,Champú anticaspa Menthol Fresh H&S,72.7
291103,Champú anticaspa mentol Dia Imaqe botella 500 ml,2305,Champú anticaspa Menthol Fresh H&S,73.2
294087,Gel de baño nutritivo original Lactovit botella 750 ml,873,Gel de baño nutritivo Lactovit piel normal y seca,76.1
293505,Esponja de baño flor acción exfoliante Dia Imaqe bolsa 1 unidad,897,Esponja de baño flor Deliplus exfoliación suave,72.2
160996,Lavavajillas a mano concentrado ultra Fairy botella 1.15 L,3610,Lavavajillas Ultra Todo en 1 Fairy en pastillas,74.2
293507,Esponjas de baño exfoliante suave Dia Imaqe bolsa 2 unidades,897,Esponja de baño flor Deliplus exfoliación suave,73.9
293508,Esponja de baño vegetal suave Dia Imaqe bolsa 1 unidad,900,Esponja de baño vegetal fibras naturales Deliplus,73.3
188482,Limpiador desinfectante baños Sanytol spray 750 ml,3632,Limpiador Baños desinfectante Bosque Verde,72.9
